Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
up,,preposition,,"in phrases, connoting ruined, pregnant, embarrassed, etc",[none],,,[none],,[none],,,"see the nouns CHUTE, CREEK, DUFF, SHOOT, SPOUT, WAY, WOP -->b. [check these also and perhaps include them] 1984 16 F E16 Pakuranga Coll. 7 UP THE FUCK -->1984 14 F E126 Wgton Girls C. 7 UP THE POO -->1984 14 F E131 Wgton Girls C. 2 UP THE WALL -->(ii) UP THE DUTCH SHIT"
up,,adverb,,,[none],,,[none],,[none],,,word class?
up,,adverb,,"in NZ is usually `north', or `away from the coast' (cf BACK, and UP of a river); =UP-COUNTRY (cf UP NORTH), and thus varies from a major British usage `towards London') (OED a. 2. 1784-, and adv. 6b.: e.g. the up-train to London",[none],,,[none],,[none],north,,
up,,adjective,,"in NZ is usually `north', or `away from the coast' (cf BACK, and UP of a river);",[none],,,[none],,[none],,,
up,,adverb,,,[none],,,[none],,[none],,,
up,,adverb,,[AND UP adv],[none],,,[none],,[none],,,1825 (also quasi-noun b. up (in or to) (the) bush 1840 c. ellipt. 1840 NZ Journal Vol / Page 24/301 A good back country up the Hutt. Notes S. Revans
up,,adverb,,"with ellipsis of prep so that up = up at e.g. up Shield way] 1a. in NZ is usually `north',or `away from the coast' (cf BACK, and UP of a river); =UP-COUNTRY (cf UP NORTH), and thus varies from a major British usage `towards London') (OED a. 2. 1784-, and adv. 6b.: e.g. the up-train to London",[none],,,[none],,[none],,,
up,,adverb,,(Chatham Islands) in phrase go up to New Zealand,[none],,,[none],,[none],,,
up,,adverb,,(?early sailors' usage) with ref. to travel between NZ and Australia,[none],,,[none],,[none],,,
up,,preposition,,"UP AT (cf DOWN, down to)",[none],,,[none],,[none],,,
up in the air,,phrase,,"said when a shearer is moving his handpiece around in the air while shearing, cutting more air than wool",,,,[none],,[none],,,(shearers'
up in the branches,,phrase,,[shearing] the clipping of wool too far from the skin of a sheep.,[none],,,Rural,Farm Words,[none],,,
up large,,phrase,,,,,,[none],,[none],,,
up North,,adverb,,"used as a nominal or as an adverbial phrase referring or relating to the district north of the speaker; or to specific parts of New Zealand depending on the location of the speaker:`the North Island' (by South Islanders), `Auckland' (by Wellingtonians) (cp DOWN SOUTH)",[none],,,[none],,[none],also Far North,,
up one's bum to the neck,,phrase,,snobbish; stuck-up,[none],,,[none],,[none],,,
up oneself,,phrase,,very conceited (probably a shortened form of stuck up (oneself),[none],,,[none],,[none],,,1984 15 F E1 Pakuranga Coll. 17 UP HIM/HERSELF [MF15-17 31] -->1984 14 F E135 Wgton Girls C. 17 UP HIMSELF [F14 8] cp P: be upon oneself: mostly Cockney: late 19-20 c: (be stuck up)
up stick,,verb,,to remove oneself with one's belongings; to shift house,[none],,,[none],,[none],,,for more usual up sticks
up the Awatere/Ashburton/Rakaia,,phrase,,(of travel or habitation) beyond the South Island river gorges or valleys.,[none],,,Rural,Farm Words,[none],up the gorge,,
up the chute,,phrase,,"awry, wrong; messed or mixed up; in grave difficulties.",[none],,,[none],,[none],cf. up the duff/spout/wop,,
up the Cook's,,exclamation,,hooray!,[none],,,[none],,[none],,,
up the cook's arse,,exclamation,,expressing violent disagreement or disbelief.,[none],,,[none],,[none],,,ca1940 p.c. and in WW2 (Les Cleveland) a var. of the gen. up my/your arse! [does NOT refer to Captain Cook]
up the country,,adverb,,,[none],,,[none],,[none],,,sense of north but also extent - further into the country
up the district,,phrase,,,,,,[none],,[none],,,
up the duff,,phrase,,,[none],,,[none],,[none],,,"(Phs the orig. sense: ?made a duffer, made useless.] ca1943, e.g. This pen is up the duff - won't write. Put it away or you'll be up the duff from Dad."
up the duff,,phrase,,"pregnant; esp. to get up the duff, to put (a woman) up the duff .",[none],,,[none],,[none],,,
up the flue,,phrase,,"lost, finished; done for (cf. modern up the spout, shoot, wop)",[none],,,[none],,[none],,,"(obs, rare)"
up the gorge,,phrase,1,travelling to or living beyond a river gorge.,[none],,,Rural,Farm Words,[none],,,
up the gully,,phrase,1,the remote or high country.,[none],,,Rural,Farm Words,[none],,,
up the guts,,phrase,,,,,,[none],,[none],,,
up the jumper game,,noun,,,[none],,,Sport,,[none],,,(rugby) Google search Apr 2006: also used Sth Afr; UK; Austral.
up the spout,,phrase,,a marbles game,[none],,,[none],,[none],,,
up the way,,phrase,,pregnant,[none],,,[none],,[none],,,
up the wazoo,,phrase,,,,,,[none],,[none],,,
up the wop,,phrase,,"incorrect, wrong",,,,[none],,[none],,,
up the wop,,phrase,,pregnant,[none],,,[none],,[none],cf. up the duff,,"ca1938 at least, Havelock"
up the wop,,phrase,,awry; broken,[none],,,[none],,[none],,,ca1938
up to dolly's eyeweights,,phrase,,variant of up to dolly's wax.,[none],,,[none],,[none],,,
up to dolly's wax,,phrase,,up to scratch or tin tacks; to the greatest or fullest extent.,[none],,,[none],,[none],,,"(rhyming sl., WW2 RNZAF)"
up to putty,,phrase,,(has had both positive and negative meanings i.e. used with or without 'not'; see Orsman and DNZE) (not) up to scratch,[none],,,[none],,[none],(cf. dolly's wax),,ca1920 This chisel's not up to putty; it won't keep an edge. The new town clerk's not up to putty. Drinks too much. (occ.) You'll have to be up to putty to come top.
up to the collar,,phrase,,"hard at work, up to the mark",[none],,,[none],,[none],,,
up to the mark,,phrase,,(with negative),[none],,,[none],,[none],,,ca1940 Havelock.
up to the scratch,,phrase,,up to the mark,[none],,,[none],,[none],,,
up with the ball,,phrase,,up with the play (? a rugby metaphor),[none],,,[none],,[none],,,
up you,,exclamation,,,,,,[none],,[none],,,
up you for the winter,,phrase,,,,,,[none],,[none],,,
