Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
land-sharking,,noun,,,[none],,,[none],,[none],,,1839 Oct 2 Colonial Gazette 627 [? Aust. ref. check: is in OEDS]
land-slip,,noun,,,,,,[none],,[none],,,[f. modn slip [get other writers]
landbank,,noun,1,the retention of Maori land for Treaty of Waitangi settlements.,[none],,,Rural,Farm Words,[none],,,
landbank,,verb,,to retain land originally owned by Maori for use in Treaty of Waitangi settlements.,[none],,,Rural,Farm Words,[none],,,
landcare,,noun,1,a conservation philosophy and movement,[none],,,Rural,Farm Words,[none],,,
Landcorp,,noun,1,a state-owned enterprise of farm properties and farm development.,[none],,,Rural,Farm Words,[none],,,
Landers,,noun,,short for Highlanders q.v.,abbreviation,,,[none],,[none],,,
landing,,noun,,,,,,[none],,[none],,,
landing chair,,noun,,,[none],,,[none],,[none],,,goldmining
Landing Day,,noun,,25 April 1915,[none],,,[none],,[none],,,
landing,,noun,2,"A platform, or small verandah, on high piles with steps to ground level, onto which an outside door opens",,,,[none],,[none],,,ca1930 Havelock.
landing,,noun,3,,,,,[none],,[none],,,
landing,,noun,4,,,,,[none],,[none],,,
landing fever,,noun,,,[none],,,[none],,[none],cf. other -fever terms,,(? nonce)
landing lollies,,noun,,sweets handed out to passengers ahead of an aircraft landing (an Air NZ service),[none],,,[none],,[none],,,
landing services,,noun,,,[none],,,[none],,[none],,,
landrail,,noun,,flight of stairs or steps without a change of direction.,[none],,,[none],,[none],rail,,no citations
LandSAR,,noun,,"?Land, Sea and Air Rescue",acronym,,,[none],,[none],,,"Used in article Sunday Star Times 7 Oct. 2001, p. C3"
lane,,noun,1,a wide central race connecting many if not all paddocks on a farm property.,[none],,,Rural,Farm Words,[none],,,
lane paddock,,noun,1,"a long, narrow grassed access paddock opening on to several other paddocks.",[none],,,Rural,Farm Words,[none],,,
laneway,,noun,1,a very wide central race connecting many if not all paddocks on a farm property.,[none],,,Rural,Farm Words,[none],,,
language,,noun,,"anger, obscenity",,,,[none],,[none],,,
language Nazi,,noun,,,[none],,,[none],,[none],,,
