Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
creep out,,verb,,to give one the creeps,[none],,,[none],,[none],,,
creeper,1,noun,,"a bird. titipounamu, ?rifleman.",[none],,,Environment,,[none],,,
creeper,1,noun,2,"brown linnet, toitoi, tree creeper",[none],,,Environment,,[none],,,
creeper,1,noun,2,?brown creeper,[none],,,Environment,,[none],,,
creeper,1,noun,2,a bird,[none],,,Environment,,[none],,,
creeper,2,noun,,"black creeper, the Dobson fly larva, <i>Archichauliodes</i> spp., toe-biter",[none],,,Environment,,[none],,,
creeper,,noun,,"a ground hugging platform on castors on which car mechanics propel themselves supine, under vehicles to inspect their undercarriage",[none],,,[none],,[none],,,
creeper gear,,noun,1,a low gear and slow and careful manoeuvring of a loaded or towing vehicle [usually on a hill slope. ],[none],,,Rural,Farm Words,[none],,,
creeping,,adjective,,"as a distinguishing epithet in names of plants, see bellflower, bent; burr-reed, NZ; buttercup, campanula, cinquefoil; claceolaria, NZ; club-moss, coprosma, crowfoot, cudweed, dichondra, everlasting, eyebright, fern; fern, maidenhair; fern, tree-fern; foxglove, fuchsia; grass, fog; grass, velvet; gunnera, lawyer, lucerne, mallow, marsh willowherb, matipo, muehlenbeckia, myrtle, ourisia, pimelea, pohuehue, pratia, sage, sedge, selliera, shamrock, sowthistle, thistle, thyme, totara, willow-herb, woodsorrel.",,,,[none],,[none],,,
creeping dichondra,,noun,,,[none],,,[none],,[none],also dichondra,,
creeping,,noun,,a children's game,[none],,,[none],,[none],,,
creeping fog,,noun,1,a twitch that is a widespread weed.,[none],,,Rural,Farm Words,[none],,,
creeping Jesus,,noun,,"a general term of contempt for a whinger or sneak, or one who goes behind the back; a gutless person (esp. if ostensibly religious); occas. intensified to creeping Judas.",[none],,,[none],,[none],,,ca1914 W.H.B. Orsman for a contemptible person who puts one's pot on.
creeping lawyer,,noun,,a plant,[none],,,[none],,[none],,,
creeping lucerne,,noun,,,[none],,,[none],,[none],,,
creeping matipo,,noun,,<i>Suttonia nummularia </i>,[none],,,[none],,[none],,,
creeping muehlenbeckia,,noun,,,[none],,,[none],,[none],,,
creeping totara,,noun,,"= alpine totara, <i>podocarpus nivalis </i>",[none],,,[none],,[none],,,
crema,,noun,,,,,,[none],,[none],,,
crescent,,noun,,,,,,[none],,[none],,,"ca1960 at least (Wgton) a [crescent, thence any brand of] adjustable spanner, occasionally, wrench. ? PROPRIETARY NAME"
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,<i>Cardamine debilis</i>,,,,[none],,[none],panapa,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,"<i>cress, winter [s] [4 Barbarea</i> sp(p)]",[none],,,[none],,[none],,,
cress,,noun,2,"swine cress, hog cress, wart cress.",,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,"swine cress, wart cress, way-side cress, wild cress, pepper cress, pepper weed, scurvy grass.",,,,[none],,[none],,,
cress,,noun,2,<i>Cardomine heterophylla. </i>.,,,,[none],,[none],,,
cress,,noun,,,[none],,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,stinkweed,,,,[none],,[none],,,
cress,,noun,2,<i>Lepidium</i> spp.,,,,[none],,[none],,,
cress,,noun,2,PEPPER CRESS (<i>Lepidium campestre</i>),[none],,,[none],,[none],,,also called wild cress and pepper wort
cress,,noun,2,<i>Lepidium tenuicaule. </i>,,,,[none],,[none],,,
cress,,noun,2,<i>Nasturtium palustre. </i>,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,"hog cress, hog weed, land cress, swine cress, wart cress, scurvy grass.",,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,NARROW-LEAVED CRESS (Lepidium ruderale),[none],,,[none],,[none],,,
cress,,noun,,PEPPER CRESS <i>Lepidium campestre</i>,[none],,,[none],,[none],,,
cress,,noun,2,twin cress,[none],,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,"<i>cress, native bitter [=] New Zealand bitter cress [s] </i>",[none],,,[none],,[none],,,
cress,,noun,,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cress,,noun,2,,,,,[none],,[none],,,
cresset,,noun,,,,,,[none],,[none],,,
Cresta Dore,,noun,,"a popular 1960s NZ wine, now frequently derided",[none],,,[none],,[none],Bakano,,
crested,,adjective,,"as a distinguishing epithet in names of plants and animals, see bandfish, flounder, grass, crested dogstail; grass, crested wheat; grebe, penguin, shag, weedfish.",,,,[none],,[none],,,
crested flounder,,noun,,Lophonectes gallus,[none],,,[none],,[none],,,
crested grebe,,noun,,,[none],,,[none],,[none],grebe,,
crested penguin,,noun,,,[none],,,[none],,[none],,,"includes four species: Fiordland crested penguin, Snares crested penguin, erect crested penguin, and rockhopper penguin."
crested shag,,noun,,spotted shag,[none],,,Environment,,[none],also flip-flap,,
crevicing,,noun,,fossicking in crevices of rocks in esp. stream beds for gold that has been washed there. --,[none],,,[none],Geology,[none],,,
cria,,noun,,baby alpaca,,,,[none],,[none],,,
crib,3,noun,,"lunch, esp. a cut lunch eaten at work; meal-time at the workplace.",,,,[none],,[none],,,
crib bag,,noun,,a tucker bag,[none],,,[none],,[none],,,
crib box,,noun,,"a lunch box, cf. crib tin",[none],,,[none],,[none],,,
crib cuddy,,noun,,,[none],,,[none],,[none],cuddy,,
crib,2,noun,,billet; permanent job (perhaps an extension of n1.),,,,[none],,[none],,,
crib,4,noun,,A room to have a baby in [is this n&sup4. or an extension of n1.: cf crib n1. 1969 Truth cit. referring to this incident??].,,,,[none],,[none],,,
crib,5,noun,,a shed for storing maize cobs,,,,[none],,[none],,,
crib,,verb,6,of a trial sheep dog,,,,[none],,[none],,,
crib,1,noun,,,,,,[none],,[none],,,
crib,1,noun,,,,,,[none],,[none],,,
crib,1,noun,3,(?A `villa' or `detached' accommodation at a southern mental hospital or an isolated seaside bach.),,,,[none],,[none],,,
crib,1,noun,,"a small holiday home, a bach",[none],,,[none],,[none],bach,,
crib,,noun,1,"a packed or paddock lunch, eaten at work-site.",[none],,,Rural,Farm Words,[none],,,
crib hut,,noun,,as crib shed,[none],,,[none],,[none],,,
crib log hut,,noun,,a crib or hut,[none],,,[none],,[none],,,
crib room,,noun,,a lunch room at a worksite,[none],,,[none],,[none],,,
crib shed,,noun,,for eating cribs in,[none],,,[none],,[none],,,
crib table,,noun,,,[none],,,[none],,[none],,,
crib time,,noun,,a meal-time; lunch-time; smoko.,,,,[none],,[none],,,
crib tin,,noun,,a (cut-)lunch tin,[none],,,[none],,[none],,,
crib wall,,noun,,a supporting wall constructed of crossed pieces of timber (cribs); by extension to concrete crib walls; NZ a type of retaining wall used to hold up earth banks [a trademark].,[none],,,[none],,[none],,,Collins tags this compound as NZ
