Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
save a match and buy a farm,,phrase,,"a catchprase used as a caution against unnecessary waste; spec. waste of matches. -->ca1920 at least, and fairly general throughout NZ where buying a farm was one of the practicable rural dreams. <i>p.c. W.H. Oliver</i> `More likely to fit with NZ rural ambitions than with English': I.A. Gordon `Not heard in Britain'.",[none],,,[none],,[none],,,
Save Manapouri,,noun,,a term used from 1959 for a nationwide protest against the raising of Lake Manapouri to high levels for hydroelectricity generation.,[none],,,Environment,,[none],,,also Save Manapouri campaign
Save Manapouri campaign,,noun,,an extensive nationwide campaign to prevent high level raising of Lake Manapouri for hydroelectricity generation.,[none],,,Environment,,[none],,,
save-all box,,noun,,,[none],,,[none],,[none],,,
saved grass,,noun,1,"pasture that has been conserved for winter, summer or a possible feed pinch.",[none],,,Rural,Farm Words,[none],,,
saved pasture,,noun,1,"grass that has been conserved for winter, summer or a possible feed pinch.",[none],,,Rural,Farm Words,[none],,,
savvie / savvy,,noun,,sauvignon blanc wine,abbreviation,informal,,[none],,[none],"also sav, sav blanc",,Jim Cameron writes: DMNZ Slang (Orsman) is I think mistaken in calling this word an abbreviation of cabernet sauvignon. (Cf. cab sav q.v.)
saw doctor,,noun,,a sawmill employee who maintains and repairs saws.,[none],,,[none],,[none],,,
saw-doctoring,,noun,,,[none],,,[none],,[none],,,
saw-fence,,noun,,,,,,[none],,[none],,,
sawbelly,,noun,,,,,,[none],,[none],,,
sawdust,1,noun,,bad business,,,,[none],,[none],,,
sawdust boy,,noun,,,[none],,,[none],,[none],,,
sawdust on the brain,,phrase,,stupid,,,,[none],,[none],,,
sawgrass,,noun,,,,,,[none],,[none],"grass, sawgrass",,
sawpit,,noun,,,,,,[none],,[none],,,
sawtooth moray,,noun,,,[none],,,[none],,[none],,,
sawyer,1,noun,,,,,,[none],,[none],,,
sawyer,2,noun,,weta,[none],,,[none],,[none],"cf. taipo, scorpion",,
sax,,noun,,a sixpenny piece,[none],,,[none],,[none],cf. zack,,
saxpence,,noun,,,[none],,,[none],,[none],"cf. sax, zack",,
say boo,,phrase,,,[none],,,[none],,[none],,,
sayeeda,,noun,,,,,,[none],,[none],,,
SB,,abbreviation,,sickness benefit,,,,[none],,[none],,,
SC,,abbreviation,,School Certificate,[none],,,[none],,[none],,,
scab,4,noun,,a cadger,,,,[none],,[none],,,
scab committee,,noun,1,a local or regional committee set up to control scab in the 1800s.,[none],,,Rural,Farm Words,[none],,,
scab,1,verb,,to infect with scab,[none],,,[none],,[none],,,
scab,4,noun,,a new boy,,,,[none],,[none],,,"1951 14-16 M 59 Wellington H.S. 25 SCABS -->1951 16-17 M 10 St Mary's, Wgton 25 SCABS (2)"
scab,,noun,1,"a highly-infectious disease of sheep, caused by a mite Dematodecles ovis [rife among NZ flocks between 1845 and 1892.]",[none],,,Rural,Farm Words,[none],,,note from previous hdwd: the sheep disease of early NZ (1845-46) has been general English since 14 cent. (OED) see discards @n and @v get quote: Scab Act 1848
scab,,verb,,to inspect and treat sheep for scab disease.,[none],,,Rural,Farm Words,[none],,,
scab hunter,,noun,,,[none],,,[none],,[none],,,
scab infected,,adjective,,,[none],,,[none],,[none],,,aka scab-infected
scab inspector,,noun,1,an official who inspected sheep and properties for scab infection.,[none],,,Rural,Farm Words,[none],sheep inspector; stock inspector,,
scab special,,noun,,a special peace-keeping police officer hired during the 1913 strikes.,[none],humorous,,Politics,,[none],,,see Massey's Cossacks
