Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
red birch,,noun,,,[none],,,[none],,[none],,,"(?Wellington, Nelson, Otago, Southland). [1919 July 29] Ver.(WB). = Vernacular names used by settlers supplied by W.Best, Otaki (And)"
red birch,,noun,,= red matipo.,[none],,,[none],,[none],,,
red birch,,noun,,= kamahi,[none],,,[none],,[none],,,
red birch,,noun,,"Nothofagus menziesii, aka silver birch",[none],,,[none],,[none],,,
red birch,,noun,,-,[none],,,[none],,[none],,,
red birch,,noun,,,[none],,,[none],,[none],,,
red bottom,,noun,,= redarse q.v.,[none],,,[none],,[none],,,
red boy,,noun,,a health stamp (1931),[none],,,[none],,[none],,,
red cestrum,,noun,,,[none],,,[none],,[none],,,
Red Checkers,,noun,,an RNZAF acrobatics team,[none],,,[none],,[none],,,
red cod,,noun,,"<i>Pseudophycis bachus</i> (also listed as <i>Physiculus bac(c)hus, </i> and in early texts <i>Lotella bacchus</i>), fam Moridae, an often abundant food fish of mainly SI waters; .in early writings under a listing <i>Lotella bacchus,</i> occas. and confusingly referred to as rock cod or yellowtail qqv.",[none],,,[none],,[none],,,Contrast bastard red cod.
red crayfish,,noun,,"Jasus edwardsii, aka spiny crayfish, common crayfish",[none],,,[none],,[none],,,
Red Dandy,,noun,,,[none],,,[none],,[none],,,
red deer,,noun,,,[none],,,[none],,[none],,,
red dory,,noun,,,[none],,,[none],,[none],,,
red,1,noun,,elliptical for red cent in negative construction (still extant) not to have a red cent (cf RAZOO),,,,[none],,[none],,,
red,2,noun,,sodium seconal capsule,,,,[none],,[none],,,(criminal's)
red eye,,noun,,a Merino wether,[none],,,[none],,[none],,,
red fantail,,noun,2,,[none],,,Environment,,[none],,,
Red Fed,,adjective,,"left-wing, socialist",[none],derogatory,,[none],,[none],,,
Red Fed,,noun,,"originally one who supported the socialist ideals and policies of the `Red' Federation of Labour; a RED FEDERAL; (informal) a socialist or leftist; a slightly abusive term for a left-wing `agitator', militant unionist, or other assertive person of the left",[none],,,[none],,[none],,,
Red Federal,,noun,,a member of the RED FEDERATION (infrequent usage; ? coined by Evening Post),,,,[none],,[none],,,
Red Federalism,,noun,,the policies and beliefs of the RED FEDERATION,[none],historical,,[none],,[none],,,
Red Federation,,noun,,,[none],historical,,[none],,[none],,,
Red Federationist,,noun,,,[none],historical,,[none],,[none],,,
Red Fedism,,noun,,,[none],,,[none],,[none],,,
red gum,,noun,,,[none],,,[none],,[none],,,
red gurnard,,noun,,"Chelidonichthys (Currupiscis) kumu, (common) gurnard, =kumukumu.",[none],,,[none],,[none],,,
red horopito,,noun,,Red Pepper Tree <i>Pseudowintera colorata</i>.,[none],,,[none],,[none],,,
red katipo,,noun,,,[none],,,[none],,[none],,,
red knee,,noun,,,[none],,,[none],,[none],,,
red kowhai,,noun,,kaka-beak,[none],,,[none],,[none],"kaka-beak, kowhai ngutukaka",,
red light,,noun,1,a warning call for shearers of an approach of a female[and the need for polite language.],[none],,,Rural,Farm Words,[none],sixty-nine,,
red louse,,noun,1,"Damalinia ovis, a body or wool louse common in sheep.",[none],,,Rural,Farm Words,[none],,,
red manuka,,noun,,"usu. (if the colour adjective is used) <i>Leptospermum scoparium</i>, and having a reddish wood and underbark, and perhaps redder flowers than white manuka; cf also manuka",[none],,,[none],,[none],,,
