Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
packer-cook,,noun,1,"packman for a mustering team, who doubles as cook.",[none],,,Rural,Farm Words,[none],,,
packet from Paris,,phrase,,a baby,[none],,,[none],,[none],,,also parcel from Paris
packet of birdseed,,phrase,,in phrase: I wouldn't have him on a packet of birdseed,[none],,,[none],,[none],,,
packhorse,,noun,,elliptical for packhorse crayfish q.v.,[none],,,[none],,[none],,,
packhorse crayfish,,noun,,"Jasus verreauxi, a large dark-green marine lobster; aka green or smoothtail crayfish",[none],,,[none],,[none],,,also packhorse elliptical
packhorse,,noun,,,[none],,,[none],,[none],,,
packhorse rock lobster,,noun,,"Jasus verreauxi, aka packhorse crayfish",[none],,,[none],,[none],,,
packhouse,,noun,,a fruit packing facility,[none],,,[none],,[none],,,
packie,,noun,,"short for ""packman""",,,,[none],Farm Words,[none],,,
packie,,noun,1,[mustering] a packman/cook in a mustering team.,[none],,,Rural,Farm Words,[none],,,
packing,,noun,1,acting as packman for musterers.,[none],,,Rural,Farm Words,[none],,,
packing,,noun,,the loading of provisions on to packsaddles for mustering gangs or for station supplies.,[none],,,Rural,Farm Words,[none],,,
packing,,noun,,,[none],,,[none],,[none],,,
packing shed,,noun,,"a shed for sorting, grading and packing fruit",[none],,,[none],,[none],,,also known as 'packhouse'
packing shed,,noun,1,a large shed for pressing scoured wool.,[none],,,Rural,Farm Words,[none],pressing shed,,
packing-in,,noun,,,[none],,,[none],,[none],,,
packing-out,,noun,,,[none],,,[none],,[none],,,
packman,1,noun,2,,,,,[none],,[none],,,
packman,1,noun,,"a person who moves equipment, makes camp, and cooks for sheep musterers.",,,,[none],,[none],,,
packman,2,noun,,"the rugby football sense `forward', general English : first recorded NZ 1905 Aug 19 Truth 9/2/7",,,,[none],,[none],packer,,
packman,,noun,1,"a mustering team cook, packhorse keeper and packer.",[none],,,Rural,Farm Words,[none],,,
packman-cook,,noun,1,"a mustering team cook, packhorse keeper and packer.",[none],,,Rural,Farm Words,[none],,,
packman-cook,,noun,,,,,,[none],,[none],,,
packout,,noun,,proportion of harvest which can be marketed,,,,[none],,[none],,,
packstrap,,noun,,,,,,[none],,[none],,,
packy,,noun,,,,,,[none],,[none],packie,,
Pacrim,,noun,,Pacific Rim,[none],informal,,[none],,[none],,,
pad,,noun,,,,,,[none],,[none],,,
pad (the) hoof,,phrase,,,[none],,,[none],,[none],,,
pad run,,noun,,a track in bush left by possums.,[none],,,Rural,Farm Words,[none],,,
paddle,1,noun,,,,,,[none],,[none],,,
paddle crab,,noun,,,,,,[none],,[none],crab,,
paddle,,noun,,,[none],,,[none],,[none],also dolly,,
paddle pop,,noun,,,[none],,,[none],,[none],,,
paddle-leaf,,noun,,puka,,,,[none],,[none],,,
paddle-weed,,noun,,ora-weed,,,,[none],,[none],,,
paddock,,noun,,(in flaxmilling) the drying green,[none],,,[none],,[none],,,
paddock accommodation,,noun,1,a holding paddock for stock in transit.,[none],,,Rural,Farm Words,[none],,,
paddock cart,,noun,1,a large horse-drawn dray used to take scoured wool or flax to drying paddocks.,[none],,,Rural,Farm Words,[none],,,
