Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
native,,noun,,native plant,[none],,,[none],,[none],,,
Native Affairs,,noun,,,[none],historical,,[none],,[none],,,
Native Affairs Department,,noun,,,[none],historical,,[none],,[none],,,
Native Agent,,noun,,,[none],,,[none],,[none],also agent; Government agent; land agent.,,
native aniseed,,noun,,,[none],,,[none],,[none],,,one ref to 'GINGIDIA MONTANA'
native ant,,noun,,,[none],,,[none],,[none],,,
native ash,,noun,,,[none],,,[none],,[none],,,
Native Assessor,,noun,,,[none],,,[none],,[none],,,
Native Assessorship,,noun,,,[none],,,[none],,[none],,,
native aster,,noun,,,[none],,,[none],,[none],,,
native bee,,noun,,an endemic wild bee,[none],,,[none],,[none],,,
native bird,,noun,,,[none],,,[none],,[none],,,
Native bishop,,noun,,,[none],,,[none],,[none],,,
native block,,noun,1,a grazed area of land in indigenous tussock or other ground cover.,[none],,,Rural,Farm Words,[none],,,
native blowfly,,noun,,,[none],,,[none],,[none],also Maori blowfly,,1850s in 1971 Hall-Jones Mr Surveyor Thomson 56 (Griffiths Collection)
native bluebell,,noun,,,[none],,,[none],,[none],,,
Native boat,,noun,,waka,[none],,,[none],,[none],,,
Native boy,,noun,,,[none],,,[none],,[none],,,
native broom,,noun,,,[none],,,[none],,[none],,,
native bush,,noun,1,"forest composed entirely of native vegetation, with mixed species specific to locality [ not just manuka, ponga and ferns.]",[none],,,Rural,Farm Words,[none],,,
native bush,,noun,,indigenous forest,[none],,,[none],,[none],,,"ca1950 still a popular term, though in technical and semitechnical Forest Service publications it has been replaced by the unpromising indigenous bush or forest (cf indigenous - rather than native timber, tree etc distinct from exotic)."
native cabbage,,noun,,,[none],,,[none],,[none],,,
native celery,,noun,,"aka Maori or wild celery, Apium prostratum",[none],,,[none],,[none],,,
Native chapel,,noun,,,[none],,,[none],,[none],,,
Native chewing gum,,noun,,,[none],,,[none],,[none],,,
Native church,,noun,,,[none],,,[none],,[none],,,
Native Commissioner,,noun,,,[none],,,[none],,[none],,,
Native Contingent,,noun,,a Maori force fighting with the British in the NZ Wars,[none],historical,,[none],,[none],,,
native country,,noun,1,"land that has native grass, shrubs or bush growing on it.",[none],,,Rural,Farm Words,[none],,,
native crow,,noun,,,[none],,,[none],,[none],,,
"native crow,",1,noun,2,,[none],,,Environment,,[none],kokako,,
native daphne,,noun,,,[none],,,[none],,[none],taranga,,
Native Department,,noun,,,[none],historical,,[none],,[none],,,
Native difficulty,,noun,,= Maori problem,[none],,,[none],,[none],,,
native dock,,noun,,= Maori dock,[none],,,[none],,[none],-,,
native dog,,noun,,,[none],,,[none],,[none],,,
native duck,,noun,,-,[none],,,[none],,[none],,,
native,,noun,1,land in its indigenous state.,[none],,,Rural,Farm Words,[none],,,
Native,,noun,,"Applied to Maori people and their concerns. a. The synonym Aborigine(q.v.) was used very early as a term familiar to the Colonial Office (and perhaps to missionary organisations as the Church Missionary Society) and had some currency from the offical name and office `Protector of Aborigines'. See also Cook's (and early explorer's) indian. b. native preceded Maori q.v. in common use in early journals and accounts. (eg Markham, Polack etc) the latter being first used (as perhaps native was) as an adjective, and its frequency was (until the 1850's or 1860's) matched only by the use of New Zealand and New Zealander (especially the latter as a noun) for `Maori'. -->[Discuss usage in eg. Markham, Williams, McLean etc.] In Richmond - Atkinson papers Maori seems to be the main personal usage of the correspondents except for H. Atkinson who uses negro, nigger in private correspondence. Abusive early synonyms: see black, nigger, later hori.",[none],,,[none],,[none],,,
Native,,noun,,a Moriori,[none],,,[none],,[none],,,
native,2,adjective,,"In combinations merging into compounds in the popular names of local fauna and flora, especially where the local variety was named after some real or fancied resemblance to a European or overseas model (eg native bluebell). This use can be (and is being) replaced by New Zealand aj, and Maori aj. In the dictionary native is considered as a separable prefix for reasons of convenience when used in names of fauna and flora. See anise, aniseed, ash, bitter cress, bleu-bell, bramble, burr, carrot, clematis, currant, cypress, daisy, dock, fig, flax, fuchsia, heath, hemp, holly, honeysuckle, ivy, laburnum, laurel, lilac, mimosa, mistletoe, mulberry, myrtle, passion fruit, pepper, sarsaparilla, teak, thorn, tobacco; honey; quail, salmon.",,,,[none],,[none],,,
native,,adjective,,"(of country) in its aboriginal state, virgin.",[none],,,[none],,[none],,,
