Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
yo-yo summer,"Feb 21, 2004",Dominion Post,,A1,,"[Hdg] Forecasters warn of yo-yo summer. We've all heard of ""El Nino"" and more recently the ""weather bomb"" - now we can look forward to the ""yo-yo"" summer. MetService spokesman Bob McDavitt says that the front that has brought heavy rain and strong winds over the North Island is part of a ""yo-yo"" summer. Like a yo-yo, the weather goes up and goes down.",
yo-yo summer,"Jan 31, 2004",Dominion Post,,E11,,"This year's ""yo-yo"" summer (or is it just a wet summer?) is proving a mixed blessing with gardens.",
yo-yo summer,"Feb 2, 2004",Dominion Post,,A3,,Forget yo-yo weather conditions - the rain is here and is likely to stay for much of the week.,
yo-yo summer,"Jan 22, 2004",Dominion Post,,,,"Warmer weather is forecast by MetService for the weekend, but Wellington's ""yo-yo summer"" is expected to take another turn for the worse next week.",
yo-yo summer,"Feb 18, 2004",Dominion Post,,B4,,"When late last month the MetService described a ""yo-yo"" weather pattern, most people interpreted that as good weather interspersed with bursts of bad, which is typical for the region. But this yo-yo no longer seems to retract. Its string has unwound and it is dangling.",
yob,1926,Transport Workers' Song Book,KIRK,28,,"Do you think I'm a @yob'/ For to work in the rain like you/ Just to hold the bloomin' job? <i>Ibid.</i> 69 He'll corner a bloke off that's `shickered',/ Who looks like a `pommie' or a `yob'.",
yodel over the mahogany,1988,"Dictionary of Kiwi Slang, A",McGILL,127,,yodel over the mahogany to vomit.,
yogi,1983,"Chopper Boys, The",FORRESTER,103,,"Then the yogis started setting traps for us, but we played them at their own game .. as soon as the wapiti truck flashed past, it backed out on to the road, blocking the yogis.",
yoke,1848,"Handbook for New Zealand, The",W3AKEFIELD,169,,"Working bullocks are much used ... They are harnessed by a wooden yoke over the neck, andiron hames. <i>Ibid.</i> 261 ... you would have only to buy another [bullock] plough and two yokes and bows.",
yoke,1947,Early Runholding in Otago,BEATTIE,42,,"I yoked up the bullocks. The bullock yoke was a square piece of white pine smoothed and hollowed out to fit the necks of the two bullocks, with holes for the iron bows which went round the neck and through the yoke, being fastened above with a key tied with a bit of greenhide; in the centre a bolt with a ring called `the start' passed through the yoke, to which the chain was fastened from the sledge.",1856 Sep 19 W.H.S. Roberts diary in 1947 Beattie Early Runholding 42
yoke,1863,First Year in Canterbury Settlement,BUTLER,ch vii 104-105,,"In the small river Ashburton ... we had a little misunderstanding [105] with the bullocks; the leaders ... slewed sharply round, and tied themselves into an inextricable knot with the polars [sic], while the body bullocks, by a manoeuvre not unfrequent, shifted, or as it is technically termed, slipped, the yoke under their necks, and the bows over; ...",
yoke,1940,Tales of Pioneer Women,,151,1988,They were returning [in a bullock dray] ... when a carelessly tied `key' that held the `bow' into the,
yoke,1937,Thomas,AYSON,20,,The pins would fall out and the polers and yokes would get free of the dray pole to stroll along the track until arrested by the Major's stentorian `Whoa.',
yoke,"Oct 11, 1986",Radio NZ / National Radio,,Landline Farming Programme,,I see some of your goats have yokes around their necks? Have you got a fence problem with them?,
yoke,1914,History of North Otago,,45,1978,"This spot presented a busy scene in the wool season, January and February, when wool wagons with their spans of 5 to 9 yoke (two abreast) of bullocks were arriving ...",
yoke up,"Sep 19, 1856",Diary,WHS ROBERTS,,,I yoked up the bullocks.,1856 Sep 19 W.H.S. Roberts diary in 1947 Beattie Early Runholding 42 (cfbow)
yoke up,1856,New Zealand (various authors/titles),FITTON,242,,"In some places ... young unbroken bullocks, which soon become fit for yoking, are sold verymuch cheaper then this.",
yoke up,"May 13, 1874",Diary,JG WILSON,,,Willie brought [the dray] up soon after I got there and tried ... to yoke the two polers ...,1874 May 13 J.G.Wilson Diary in 1973 Wierzbicka Wilson Family 190
yoke up,1961,Friends in Chains,HENDERSON,190,,"YOKE: Harnessing, placing and fastening trace hooks, reins, etc. on horse or bullock teams.",c1900-1920 A Teamster's Glossary in 1961 Henderson Friends In Chains
yoke up,"Dec 30, 1933","Press, The",,13,,Yoke. Bullocks are yoked up and unyoked--not harnessed or in and out spanned.,Acland Glossary
yoke up,"Mar 27, 1890",Hawke's Bay Herald,,3,,"Having yoked up a pair of Mr Smellie's well-known draughts, Mr Perceval (the expert in charge) started on a preliminary round, followed by several well-known Taieri farmers, each of whom watched its performance narrowly.",
yoke up,"Feb 24, 1909",Hawera & Normanby Star,,5,,Every morning two or three big teams of bullocks are yarded around the hall and there yoked up.,
yoke up,"Dec 15, 1914",Wanganui Chronicle,,5,,He yoked up three horses to a roller and departed to work.,
yoke up,"Oct 3, 1860",Lyttelton Times,,5,,"Also, 20 to 30 heifers in calf, and steers fit for yoking up.",
yoke up,"Jun 24, 1879",Wanganui Chronicle,,2,,"Mr McLean, the owner of the land opposite Livingstone's, elected to head the party, who were to remove the Maoris at noon; but when they saw the Maoris destroying Livingstone's lawn, they could wait no longer, but yoked up their bullocks and carted all off to the Waimate Plains.",
yoke up,"Dec 26, 1889",Otago Witness,,10,,"We yoked up and started in as heavy a snowstorm as I have ever seen, and just got over the two creeks as it became pitch dark.",
yolk,"Feb 27, 1890",Otago Witness,,20,,Running yolk would wet a man's clothes.,
yolk,1955,Wool Away!,BOWEN,130,,"The dense and fine Merino fleece often has a hardened yellow yolk at the base of the wool down near the skin. I have seen some Merinos in which the wool close to the backs of the sheep was ashard as concrete. <i>Ibid.</i> 136 However, there is a notable difference in the shearing qualities of this [Romney] breed when the yolk rises.",
yolk,1986,NZ Pocket Oxford Dictionary,,894,,yolk ... NZ & Austral. mixture of wax and suint found naturally in fleece of sheep.,cf. 1982 Collins Concise Eng.Dict. 1372; 1985 Collins NZ Compact Dict. 556
yolk,1986,Off the Sheep's Back,RICHARDS,116,,"The grease, or `yolk', is an oily substance found in the wool and on the skin of New Zealand sheep.",
yolk stain,1968,Growing Better Wool,HENDERSON,55,,Yellow stains are frequently referred to as 'yolk stains.',
yolk stain,1991,A to Z Glossary of Wool Terms,SQUIRE,45,,"Yolk stain - Desired yolk or grease is clear - undesirable yellow types are referred to as cakey, suety and fatty yolk.",
you can say that again,1963,Half-Gallon Jar,McCALLUM,37,,"This pakeha cert [?gent check] says, `Boy, you can say that again'. So I say, `It's a corker day, pakeha ...'. `Yes, I heard you the first time, so don't repeat yourself.' But I say, `You told me to say that again'. ... `Yes, but I did not mean for you to say it again.'",
you can't fatten thoroughbreds,1988,"Dictionary of Kiwi Slang, A",McGILL,127,,"you can't fatten thoroughbreds so I'm skinny - but I'm classy! Anyway, that's my excuse for being thin. [Shepard]",
you could whip a cricket over it,1988,"Dictionary of Kiwi Slang, A",McGILL,128,,"you could whip a cricket over it any time impoverished land; eg `Last summer you could've whipped a cricket over that field, now look at it, covered in chest-high corn.' [Jean Henderson]",
you fullas,1984,Some Other Country,,161,,"Yes, I know you fullas, she [a Maori grandmother] grumbled.",1972 Ihimaera `Game of Cards' in 1984 Some Other Country
you fullas,1988,Short Stories from NZ,,133,,"`No Aunty,' said Tom. `I don't know Wellington. I thought you fellas would no all that!' `Aue!' ... `Hey, does anyone know how to get to Government House?' `You mean the Beehive, Aunty?'",
you get that,1988,"Dictionary of Kiwi Slang, A",McGILL,128,,"you get that resigned acceptance of a remark; eg `Ah, well, with his sort you get that.'",
you make a better door than a window,1988,"Dictionary of Kiwi Slang, A",McGILL,128,,"you make a better door than a window addressed to somebody needlessly in your way, perhaps standing in front of the television; c. 1920. NZ and US.",
you think you're a flowerpot because...,1988,"Dictionary of Kiwi Slang, A",McGILL,128,,you think you're a flowerpot because you've got a hole in your bum you fancy yourself; ref. Stevan Eldred-Grigg in Oracles and Miracles.,
you wouldn't read about it,Jan 1963,Home Life,,2,,[Hori] That brother-in-law of mine had clouted on the lot [of beer] and tells me he did not think I would want it as I did not want it before I went to the dentist! You wouldn't read about it.,
you wouldn't read about it,1986,NZ Pocket Oxford Dictionary,,631,,you wouldn't read about it NZ & Austral. excl. of incredulity and disgust.,[nf. 1982 Collins Concise Eng. Dict.]
you wouldn't read about it,1963,Half-Gallon Jar,McCALLUM,15,,"Well, fair dinkum, you wouldn't read about it. This entree fish is about the size of a packet of razor blades ...",
you wouldn't read about it,1988,"Dictionary of Kiwi Slang, A",McGILL,128,,"you wouldn't read about it! something that amazes; c.1935, elsewhere later.",
you'd moan if your arse was on fire,"Mar 23, 2003",Listener (New Zealand Listener),,44,,"""You'd moan if your arse was on fire,"" I told her. ""What's that supposed to mean?"" ""Just what it says, you'd moan about anything.""",
"you're not in Guatemala now, Dr Ropata","Jul 10, 2004",Listener (New Zealand Listener),,53,,"And, over 3000 episodes down the track, ""You're not in Guatemala now, Dr Ropata"" has insinuated itself into our historical record, alongside ""We knocked the bastard off.""",
"you're not in Guatemala now, Dr Ropata","Jun 8, 2002",Listener (New Zealand Listener),,78,,"Of course, it's always good to see again the original delivery of the greatest line in New Zealand television history, ""You're not in Guatemala now, Dr Ropata.""",
"you're not in Guatemala now, Dr Ropata","Dec 19, 2004",Sunday (Sunday Star Times Magazine),,20,,"The first role Morrison made famous was Dr Ropata on <i>Shortland Street</i> and there is one line - a line he didn't even deliver - that ensures the character will never be forgotten: ""You're not in Guatemala now, Dr Ropata.""",
"you're not in Guatemala now, Dr Ropata","Jan 13, 2001",Dominion,,28,,"The classic <i>Shortland Street</i> line: ""You're not in Guatemala now Dr Ropata"" cropped up in the 90s section.",
"you're not in Guatemala now, Dr Ropata","May 18, 2005",Capital Times,,p13,,"YOU'RE not in Guatemala now, Dr Ropata. Say this to any kiwi and they will recognise it as a quote from the first episode of <i>Shortland Street</i>",
"you're not in Guatemala now, Dr Ropata","Feb 14, 2000",Evening Post,,15,,"[Hdg] You're not in Guatemala now, Dr Ropata... But should you want to be, then you can get 60 percent off at the Hotel Guatemala Fiesta.",
"you're not in Guatemala now, Dr Ropata","Jun 9, 2004",Capital Times,,6,,"The first episode contained a birth, a sex scene.. and what remains the show's most famous line ""You're not in Guatemala now, Dr Ropata"", delivered by Nurse Carrie Burton (Lisa Crittenden).",
"you're not in Guatemala now, Dr Ropata","May 17, 2003",Dominion Post,,F9,,"You're not in Guatemala now, Dr Ropata.",
"you're not in Guatemala now, Dr Ropata","Dec 8, 2002",Sunday Star Times,,D1,,Talk about dodgy. A couple of Shortland Street actors on the lam with a bag of cash and the best of the new season's fashion looks. You're not in Guatemala now Dr Ropata ...,
"you're not in Guatemala now, Dr Ropata","Nov 29, 2003",Listener (New Zealand Listener),,78,,"There's the inevitable mock medical soap - ""You're not in Guatemala now, Dr Butachikan!""",
"you're not in Guatemala now, Dr Ropata","Jul 20, 2000",Dominion,,13,,"They're not in Guatemala now, Dr Ropata, but they are coming to a theatre near you.",
"you're not in Guatemala now, Dr Ropata","May 19, 2002",Sunday Star Times,,F3,,[Hdg] You're not in Guatemala now,
"you're not in Guatemala now, Dr Ropata","Jul 21, 2001",Dominion Weekend Magazine,,3,,"However many roles Tem[uera Morrison] has had, two have stuck. Dr Ropata in <i>Shortland Street</i>, which spawned the derisively, much-quoted, ""You're not in Guatemala now, Dr Ropata"", a line he rolls playfully round his tongue, and Jake the Muss.",
"you're not in Guatemala now, Dr Ropata","Jul 18, 2001",Capital Times,,5,,"In New Zealand it's like once you've been on <i>Shortland Street</i>, you're forever known as that guy from <i>Shortland Street</i>. Temuera Morrison will always be Dr Hone Ropata, no matter how long he was in Guatemala.",
"you're not in Guatemala now, Dr Ropata","Sep 19, 2004",Sunday (Sunday Star Times Magazine),,20,,"New Zealand first got to know Temuera Morrison in 1992 on <i>Shortland Street</i>. ""You're not in Guatemala now, Dr Ropata.""",
"you're not in Guatemala now, Dr Ropata","Nov 15, 2003",Dominion Post,,B7,,"Gutted by this commnand, Jane looks as stunned as that other famour television doctor when he was sensationally informed, ""You're not in Guatemala now, Dr Ropata.""",
"you're not in Guatemala now, Dr Ropata","May 23, 1998",Listener (New Zealand Listener),,58,,"Although not quite, perhaps, in the same league as ""You're not in Guatemala now, Dr Ropata"", [<i>Keeping up with the Jones'</i>] set the scene for what has become a genuinely involving story about a typical Kiwi family.",
"you're not in Guatemala now, Dr Ropata","Sep 1, 2001",Listener (New Zealand Listener),,24,,"""You're not in Guatemala now, Dr Ropata"", May 25, 1992: because it's up there with ""I've a feeling we're not in Kansas any more"" as a pop culture expression of existential unease.",
"you're not in Guatemala now, Dr Ropata","Feb 9, 2002",Listener (New Zealand Listener),,20,,"""But I auditioned three times for the part of the nurse who says, ""You're not in Guatemala now, Dr Ropata.""",
"you're not in Guatemala now, Dr Ropata","Jun 26, 1999",Listener (New Zealand Listener),,71,,"""You are not in Derbyshire now, Mr Markham,"" Chief Manahau's righthand man tells Sam at one point. An intentional homage, surely, to <i>Shortland Street's</i> - and possibly New Zealand drama's - greatest expression of the existential unease of life at the end of the world. The immortal ""You are not in Guatemala now, Dr Ropata.""",
you're not too foul,1972,"Half-Gallon Quarter-Acre Pavlova Paradise, The",MITCHELL,184`,,"`You're not too foul': Highest compliment a man can pay to a woman. Avoid it as it could be a proposal of marriage. Next highest, 'You're a good bloke', is safer.",
you're telling I,1953,Unorganized Games,SUTTON-SMITH,2/677,,"Some of the [slang] expressions listed by children in two schools are: `Up the shoot, going eyes out, bullswool, go jump in the lake, ... shivery dick, shiver me timbers, ... you're telling I, got iton the brain, like smoke in a wheelbarrow' (Kaitaia), `Sheila, crow, bud, frig it, grub, holy moses, blast it, mole, balls to you, shut your face, ... nerts to you, go bite your back, have a roll, fluff off, scram, ants in your pants, rag bag, ... you're bats, dronk, drongo, dill, dip, dippy, ya big lug, greetings gruesome, who dented your beak. (South Wellington).",
"you, I, and Paddy McGinty's goat",1960,Tangahano,KEINZLY,91,,"`From the Cape to the Bluff Hangis [sic] Maoris like their Hangis and Kiwis like their shindigs, and it's just too bad if you, I and Paddy McGinty's goat don't like either!'",
you-and-me,"Aug 2, 1918",Chronicles NZEF,,V/49 : 11,,"There was some ""you and me"" jam onissue.",
you-beaut,2001,Good Bastards: the larrikin's guide to success,,209,,An Auckland crowd..were building a big you-beaut sawmill next door to Joe martin's old mill.,
you-know-where-house,"Jul 25, 2001",Internet - see Notes,,,,"Goody-baskets are the easiest way to start a neighbourhood barter system. Pop into the you-know-where-house and buy a couple of cheap, smallish baskets with handles.",http://www.lifestyleblock.co.nz/articles/middelmost/10_middelmost_250701.htmAccessed 24/03/06.
young colonial,1887,Taken In,HOPEFUL,76,,"I am sure I don't know if the young Colonial forms his or her idea of `My Lord Archbishop', ..",
young colonial,"Mar 29, 1883",Manawatu Times,,3,,"The disturbing elements in this theory (as far as temperance goes) are that young Colonials growing up to man's estate are not all sober, and many who like Colonial beer continue to get as drunk upon it as upon other methods of satisfying the drink craving.",
young colonial,"Jun 10, 1920",Hawera & Normanby Star,,7,,"At a reunion of the comrades of the First King Edward Horse, it was stated that over 550 young colonials in its ranks had obtained commissions in the British army during the war.",
young colonial,"Mar 24, 1892",Otago Witness,,22,,The demand is still very heavy for all sorts and sizes of country hands; but young colonials are getting very fastidious.,
young colonial,"Jan 26, 1855",Daily Southern Cross,,3,,"I now find that owing to the limited range and capabilities of our young colonial printing establishments, such little treatise cannot be produced in the desired pamphlet form.",
young colonial,"May 18, 1863",Southland Times,,2,,"Like all young colonial towns, Invercargill is built of wood; but there is perhaps a greater necessity here than elsewhere for caution, on account of the high winds which are so prevalent.",
young country,Apr 1968,NZ Journal of Agriculture,,55,,.. many of the settlers have substantially increased their carrying capacity far beyond our dreams..This is..very young country.,
young country,Oct 1998,NZ Dairy Exporter,,6,,This has proved highly profitable dairy land even though it is 'young country' only grassed in the late 1950s and still tussock as late as 1957-58.,
Young Farmers' Club,1998,Three Sheep and a Dog,GORDON,23,,Sure I had been to a few district and Young Farmers Club trials when I was shepherding ...,
Young Guns,"Mar 10, 1992",Capital Times,,11,,The Young Guns will be wanting to get the Poms well and truly in their sights in this World Cup qualifier.,
Young Guns,"Feb 4, 1992",Evening Post,,4,,The Young Guns carry only pop guns.,
Young Guns,Apr 2000,North & South,,38,,Chris Cairns' experiences as he came into what was being billed as the Young Guns was [sic] no exception.,
Young Guns,"Feb 11, 2001",Sunday Star Times,,A6,,First they were the Young Guns. Then they grew up and became the Black Caps. Now they're the Cap Guns.,
Young Guns,"Feb 18, 2001",Sunday Star Times,,B7,,Our cricketers were promoted as the Young Guns and then became the Black Caps. Perhaps it is now time for a new name. Cap Guns.,
Young Guns,"Aug 30, 1992",Dominion Sunday Times,,31,,[Hdg] Top Young Guns aim at Tour.,
Young Guns,"Mar 17, 1993",Dominion,,12,,A couple of not so young guns made short work of the last 33 runs yesterday to dent New Zealand's reputation as the easy beats of test cricket.,
young man's country,1987,NZ Journal of Agriculture,,Jan/Feb 4,,"In the 1960s he moved down from the hill country (""young man's country"") and started buying fattening land around nearby Ohau.",
Young Maori Movement,"May 3, 1933",North & South,,33,,The Young Maori Movement has been formedto save the old stock and to reviveeverything in its past culture andtraditions of which it is rightly proud.,
Young Maori Party,1963,Ratana,,15,1972,"With Apirana Ngata as organizing secretary, the Young Maori Party worked for efficient ... farming ...on the East Coast.",hist.
Young Maori Party,"Aug 29, 1998",Listener (New Zealand Listener),,14,,"The Young Maori Party, helmed by Pita te Rangihiroa, Maui Pomare and Apirana Ngata.., had the wild idea that Maori land should be owned and developed by Maori and for a brief spell (1900-1912) it promoted this view in Parliament.",
Young Maori Party,"Dec 18, 1899",NZ Times,,5,,"If the Government is persuaded that thework of the ""Young Maori Party"" is likelyto benefit the Maori people, a financialgrant should be made to enable it tocarry on the good work.",
Young Maori Party,1928,Changing Maori,KEESING,169,,"The rise of the Young Maori Party in the 'nineties, was the first practical demonstration of the fact that the result of a truly liberal education among the best of the Maori youth seems to be a freeing of energy which immediately asserts itself in race-pride and individuality.",
Young Maori Party,1986,Na To Hoa Aroha,,II/17,,[Carroll] left his blessing on the Young Maori Party and went out in the confidence that the welfare of the Race was in good hands.,Quote from Ngata 1930
Young Maori Party,1986,Na To Hoa Aroha,,II/112,,"[Pine Tamahori] was the type that the Young Maori Party has helped to mould for the good and sound leadership of the race, based on the finest physical and moral foundations.",Ngata in 1933
Young Maori Party,1986,Na To Hoa Aroha,NGATA,III : 233,,The knighthood was very important to Buck because it enabled him to stand alongside Carroll and the other giants of the Young Maori Party.,Quote from Sorrenson 1986
Young Maori Party,"Apr 5, 1910",Poverty Bay Herald,,7,,The annual meeting of the Young Maori Party was held at Te Rau College last night.,
Young Maori Party,"Nov 24, 1900",Wanganui Chronicle,,2,,"The end of this week will see in our midst representative young Maoris from many of the Native Colleges throughout the North Island, who have banded themselves together under the name of the Young Maori Party to do their utmost, by God's help, to preserve their race.",
Young Maori Party,"Feb 19, 1940",Evening Post,,9,,There was a large attendance at the concert given in the Maori Court by the Ngati-Poneke Young Maori Party.,
Young Nat,"Jul 10, 1982",Listener (New Zealand Listener),,10,,It has been suggested.. that the number of resignations by Young Nats will seriously jeopardise the future efficiency of the organisation.,
Young New Zealand,"Nov 24, 1905","Press, The",,6,,"Taken as a whole, no prettier sight is seen in Canterbury than the Park during the progress of the massed display which forms one of the most popular features of the sports, and to anyone who is fond of children and an admirer of young New Zealand, there is not a dull moment throughout the day.",
Young New Zealand,1919,New Zealanders at Gallipoli,WAITE,17,,Young Australia was welcoming Young New Zealand in no uncertain manner in the first meeting of those brothers-in-arms soon to be known by a glorious name as yet undreamed of.,
Young New Zealand,1877,TrNZI,,9/41,,... it seems pretty certain that drunkenness will not be so prevalent in young New Zealand as among the parent stock.,
Young New Zealand,"Jan 17, 1927",Evening Post,,8,,"Who is to recompense the manufacturer for the inferior workmanship and damages that must eventuate in experimenting, and will his customer overlook defects in view of the manufacturer doing his duty to young New Zealand?",
Young New Zealand,"May 17, 1944",Evening Post,,3,,"I have seen the young and old people in many countries, and I say unhesitatingly that young New Zealand, on the average, is better educated and just as intelligent as any young people on God's earth.",
Young New Zealand,"Oct 24, 1930",Evening Post,,19,,"Between buyer and-lender, and non-buying vendor, Young New Zealand makes his choice.",
Young New Zealand,1858,Letters & Journals,ASHWELL,3/332,,"young N.Z, if I may use the term",
Young New Zealand,1863,Old New Zealand,MANING,(vii) 104,,"A few years ago the madness [for acquiring pakeha goods] ran upon horses and cattle; and now young New Zealand believes in nothing but money, ... [105] Here I am, I find, again before my story. Right down to the present time talking of `Young New Zealand', and within a hair's-breadth of settling `the Maori difficulty' without have been paid for it, which would have been a great oversight, and contrary to the customs of New Zealand. I must go back.",
Young New Zealand,"Jan 13, 1866",Wellington Independent,,7,,"Young New Zealand was well represented in that crowd, with his sinewy limbs, his well proportioned frame, and that manly look of independence which is only to be seen amongst those, who, conscious of their power to hold their own, walk the earth like freemen who can earn their bread by honest work, and have enough to spare.",
Young New Zealand,"Oct 3, 1885","Press, The",,3,,"The district, I know, possesses as good a sample of Young New Zealand as could be produced, and why not let them have an enjoyable holiday?",
Young New Zealand,"Apr 25, 1846","New Zealander, The",,2,,"However desirous the latter sensible, peaceable chief may be, to promote such result, we very much doubt, whether he will be able to restrain the restless, warlike spirits of Young New Zealand.",
Young New Zealand,"May 3, 1908",Nelson Evening Mail,,3,,Training Young New Zealand for the Sea.,
Young New Zealand Party,"Nov 12, 1887",Auckland Weekly News,,19,,"The banquet of the Young New Zealand Party was a very successful affair, and did not break up till an early hour this morning.",
Young Turk,1974,Rise & Fall of a Young Turk,MULDOON,45,,"The name Young Turks was coined some time later by a newspaper columnist, Ian Templeton, I think.",
Young Turk,"Aug 5, 1992",Evening Post,,7,,"Sir Robert won the leadership.. after presenting himself as the leader of a group of ""Young Turks"" who pledged to reinvigorate the party.",
younger drift,1970,Gold Trails of Otago,WOOD,81,,"The downfolded remnants in the valleys now form the `deep leads', the white `quartz wash' of many areas ..., while the gold from the ... sediments became re-concentrated in the younger terrace gravels and alluvium, or `younger drifts' of the miners.",
younker,1918,"Digger Junior, The",,1,,The tables are filled on the feeding deck /...And the younkers call it rough!,
younker,1983,Down from Marble Mountain,HENDERSON,93,,"""Never got a starling egg yet!"" ""Did so. And killed four younkers.""",
younker,1949,Roads from Home,DAVIN,165,,"It wasn't too early for younkers then ... Their eyes closed, they would be down there, a half-dozen or so of them.",
younker,1968,"Pagan Game, The",SLATTER,230,,"Tank was renowned for his mighty deeds, for hitting Donnelly's bull fair on the wally-bar with a shanghai shot, ... for putting razor blades in his fly to stop other kids zipping him, for wringing younkers' necks and blowing up frogs.",
younker,1974,Australian & NZ English [TS],SYDER & HODGETTS,1113,,"[spg younker ?rhymes bunker]-->A young bird, recently hatched. .in 4;`I've been up and had a look in that one, the eggs are all hatched, and there's four yonkers.'",
younker,1982,To the Is-Land,FRAME,198,1984,"...Mother, like the mother bird of the world, sprang always to defend all races and creeds ... as if they were her own `youngkers' (our word for baby birds);...",
younker,"Aug 29, 1987",Listener (New Zealand Listener),,45,,"Once I stood on an empty blue egg with freckles, a thrush's egg, and I hope that the younker had got out of it safely ...",
yous all,1974,Maori Woman,HILLIARD,171,,"[Pakeha speaks] He said, `Can't we just leave it at that then? Can I buy yous all a beer?' `Why did you say yous all?' ... `Is it because you think that's a Maori way of talking? Are we supposed to fall in love with you because you suddenly start talking Maori English like we do - or like you suppose we do?'",
yous/youse,1995,Mum,ELDRED-GRIGG,48,,"'I got to get youse kids tidy,' she'd say.<i>Ibid.</i> 129 'Youse kids can use dishwashing detergent to wash your hair,' she announced.",
yous/youse,"Oct 21, 1999",Evening Post,,2,,All I can say is sorry. Sorry for not being there but use have a good mother.,
yous/youse,1918,New Zealanders in Samoa,,145,,I want youse boys ter kid yer waitin' 'ere.,
yous/youse,1997,"Volunteers, The",,5(2) ; 26,,It makes ya proud youse come from New Zealand.,From c. 1900
yous/youse,"Jan 27, 2001",Listener (New Zealand Listener),,23,,"Oh, my sister works there. She'll look after youse.",
yous/youse,"Dec 21, 2002",Dominion Post,,F6,,"It is stark, with its white-painted tongue-and-groove walls, down-to-native bare boards and wooden-topped tables, but its comfy feel is made up by nice friendly types like ""youse"" and me, claiming space with the congenial young floor walkers.",
yous/youse,1981,Solo,MASON,15,,"`Now I've told yas before an' I'll say it again. The first a yous jokers start anything lands in gaol. ...' ... `Keep law n'order, n youse fullas outa mischief. ...'",1970 Mason `Golden Weather' in 1981 Solo
yous/youse,1989,Then Upon the Evil Season,,82,,A Maori boy speaks She knows who yous are.,
yous/youse,1918,Light Diet,EH THOMPSON,,,,
yous/youse,"Sep 2, 1918",Quick March,,27,,"[N.C.O. speaks to recruits] Youse `roughies' 'ave really ter get ter know me better, or wewon't be friends.",
yous/youse,1928,Jean of the Tussock Country,SMYTH,47,,[A station-hand speaks] Hold still youse awkward cow.,
yous/youse,"Oct 2, 1971",Ephemera,,,,`And I want to say to all of yous ... yous people ...',President Albion Cricket Club (Griffiths Collection)
yous/youse,1964,Any Old Dollars Mister?,HARVEY,86,,"The fat Yank yelled out, `Hey, youse guys. Chow!'",
yous/youse,1984,Outside In,BEATON,21,,"MA: Stuff it, yous. [plural] ... Super. . intendent, if yous're not careful.",
yous/youse,"Sep 27, 1986",Listener (New Zealand Listener),,32,,[cartoon: after-match function] Hey - youse jokers - watch this - Brownie's going to do a down-trou. Hey - floor-show ...,
yous/youse,1968,"Turn of the Tide, The",JOHNSON,12,,[whaler speaks]`Is youse the teacher for the Parkins?',
yous/youse,1965,Among the Cinders,SHADBOLT,202,,I'll give the pair of yous ten minutes to make yourselves scarce.,
yous/youse,1985,Cast Two Shadows,ROSIER-JONES,,,"Maude turns to Tui. `How are you?' `Kapai. Ke te pai.' Tui presses noses with the old lady,then Maude. ... `Whenever I'm out here in the wop-wops with youse jokers, the hori comes out in me. Kapai and hongi..'",
yous/youse,1969,Awatea,,20,1978,"IRAPETA, approaching: Hi, yous.",
yous/youse,Feb 1993,North & South,,86,,"Some of yous is going to get pregnant, some of yous are going to start fighting.",
yous/youse,1946,That Summer,SARGESON,55,,"Well, a knock-back from one of yous isn't going to make me lose sleep.",
yous/youse,1970,"People Makers, The",BALL,170,,"""Hey, yous kids,"" I screamed, dropping naturally into the local idiom.",
yous/youse,"May 21, 1892","Star, The",,3,,"Little Danny: ""Father, what is the poppilation av the world?"" Mr Gregan: ""Phwat's that to youse. They're mostly foraigners ahnyway.""",
yous/youse,"Aug 18, 1906",Observer (Auckland),,16,,"Mrs Muldoon: Are yous the woman that's expecting a a washin' lady? If so, I'm it.",
youth,"Jan 24, 1998",Listener (New Zealand Listener),,7,,"I recently heard ""youth"" used as a verb. To youth something is, apparently, to make it appeal to young people.",
YUK,"Jun 29, 1997",Sunday Star Times,,F3,,"TV4's ""young urban Kiwis"" - let's call them YUKS - are between the ages of 15 and 39... We called them the ACES generation,"" says Hollings, with a disarming smile. ""That stands for Alienated, Cynical, Experimental and Sassy.""",
Yukon pack,1921,NZ Division,STEWART,204,,"At all hours of the day and night, carrying parties with `Yukon' packs braved the enemy shelling to take forward ammunition water food and everything required by the troops in front.",
Yummy Mummy car,"Jan 26, 2003",Sunday Star Times,,C4,,"Boom boom - and bang. That's the sound of the hefty door on a $94,000 Discovery Land Rover 2003, the kind of four-wheel drive that makes columnist Frank Haden writhe, a Yummy Mummy car designed for the off-road, bought by the in-crowd... ""I can look down on chicks' laps while driving,"" says Greg Grieves.. another Honda CRV driver who's sold on the 4WD experience. He's a Yummy Daddy, a Ponsonby father of two whose last car was an Audi S6.",
