Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
on the board/s,,phrase,,[sheep] in the process of being shorn.,[none],,,Rural,Farm Words,[none],,,
on the bone,,phrase,,broke,[none],,,[none],,[none],,,cf. on the bones of one's arse
on the bones of one's arse,,phrase,,,[none],,,[none],,[none],on the bone,,
on the cross,,phrase,,engaged in dishonest practice.,[none],,,[none],,[none],,,
on the crutch,,phrase,1,using a crutch to plunge a sheep's head under the dipping fluid at a pot or swim dip.,[none],,,Rural,Farm Words,[none],,,
"on the cuff, a bit",,phrase,,"beyond what is normal; excessive; severe, etc.: Aust. and NZ: since ca1930.",[none],,,[none],,[none],,,
on the duck's back,,phrase,,"well-off, fortunate",,,,[none],,[none],,,
on the flats,,phrase,1,"level, closely-settled areas of land [usually used for dairying and cropping.]",[none],,,Rural,Farm Words,[none],,,
on the go,,phrase,,on a drinking bout,[none],,,[none],,[none],,,
on the go,,phrase,,about to happen or in progress,[none],,,[none],,[none],,,
on the grin,,phrase,,,[none],,,[none],,[none],,,
on the hill,,phrase,,iup the mountain,,,,[none],Farm Words,[none],,,
on the hill,,phrase,,[high country] on a mustering job.,[none],,,Rural,Farm Words,[none],,,
on the hoof,,phrase,1,[animals] walking rather than being transported.,[none],,,Rural,Farm Words,[none],,,
on the hoof,,phrase,,"used with reference to live animals in contests, exhibitions, or for grading.",[none],,,Rural,Farm Words,[none],,,
on the hooks,,phrase,,[butchery] used with reference to a slaughtered animal's final dressed carcass or its weight.,[none],,,Rural,Farm Words,[none],,,
on the hooks,,phrase,,(of slaughtered carcasses),[none],,,[none],,[none],,,
on the horse's back,,phrase,,on a winner,[none],,,[none],,[none],,,
on the kivvy,,phrase,,on the look out (qui vive),[none],,,[none],,[none],,,
on the knocker,,phrase,,"immediately payable , esp. cash on the knocker.",[none],,,[none],,[none],,,ca1949 Havelock store: `No tick; cash on the knocker.'
on the land,,phrase,1,being an active farmer [not merely living in a rural area.],[none],,,Rural,Farm Words,[none],,,
on the long time,,phrase,,on credit,[none],,,[none],,[none],,,
on the loose,,phrase,,"away from responsibilities, on the booze (cf cut loose).",,,,[none],,[none],,,
on the loose,,phrase,2,(rugby) not bound to the scrum (cf loosie n).,,,,[none],,[none],,,"[Nf OED, P.]"
on the mat,,phrase,,,,,,[none],,[none],,,
on the nod,,phrase,,,[none],,,[none],,[none],,,drug users'
on the nose,,phrase,,"of a person or thing, objectionable, having gone too far [AND distasteful 1941] (cf. on the cuff, snorer, snout)",[none],,,[none],,[none],,,
on the/via hobnail express,,phrase,,on foot,[none],,,[none],,[none],,,
on the outer,,phrase,,"out of favour, neglected; penniless",[none],,,[none],,[none],,,ca1951 Wellington Nash's really on the outer with the Unions now.
on the pig's back,,phrase,,"successful, in a comfortable position, well off (in money, situation, etc.) cf. high on the hog",[none],,,[none],,[none],,,ca1945 He was on the pig's back for the rest of his life when his father left all that money.
on the place,,phrase,1,[common use in conversation] located at a farm or station.,[none],,,Rural,Farm Words,[none],,,
on the prod,,phrase,,"(of animals, esp. sheep on the drive) rebellious, needing to be prodded along",[none],,,[none],,[none],,,
on the quiet,,phrase,,"on the sly, secretly (very frequent in NZ)",,,,[none],,[none],,,
on the rabbity,,phrase,,Out rabbiting?,,,,[none],,[none],,,
on the rail,,phrase,,,[none],,,[none],,[none],,,beef farming
on the rantan,,phrase,,on a drinking spree,[none],,,[none],,[none],,,
on the road,,phrase,,travelling as a swagger,[none],,,[none],,[none],,,
on the road,,phrase,1,stock-droving.,[none],,,Rural,Farm Words,[none],,,
on the roll,,phrase,,drunk,[none],,,[none],,[none],-,,
on the scoot,1,phrase,,"a drinking session or party; a bash, espec. in phrase on the scoot, on the booze, on the spree",[none],,,[none],,[none],,,1930s Taranaki (DEH)
on the skin,,phrase,,??,[none],,,[none],,[none],,,
on the snorer,,phrase,,"on the nose, excessive",[none],,,[none],,[none],,,
on the spade,,phrase,,working as a gumdigger,[none],,,[none],,[none],,,
on the stump,,phrase,,,,,,[none],,[none],,,
on the table,,phrase,1,"[rollers, classers and skirters] working on the wool-table in a wool-shed.",[none],,,Rural,Farm Words,[none],,,
on the tangle,,phrase,,on the booze,[none],,,[none],,[none],,,
on the tank,,phrase,,"on the booze, on a spree",[none],,,[none],,[none],,,"(cf tank v, tanked, tank up) ca1984 April Wellington Teachers' Club He's not here; he's out on the tank somewhere else."
on the thrash,,phrase,,"on the bash, drinking",[none],,,[none],,[none],,,
on the track,,phrase,,(of a swagger) on the move,[none],,,[none],,[none],,,
on the turps,,phrase,,drinking alcohol,[none],informal,,[none],,[none],turps,,
on the vag,,phrase,,"on the road, on the swag (seeking work)",[none],,,[none],,[none],vag,,"on the vag, vag"
on the wallaby,,phrase,,"on the swag (cf. wallaby track; wallaby trot) OED <i>wallaby-track,</i> and hence <i>on the wallaby</i>: Aust: wandering about on foot: 1869; AC 1861; Morris",[none],,,[none],,[none],,,"orig. and usually Australian, and mainly station and outdoors usage in NZ"
on the wallaby,,phrase,,,[none],,,[none],,[none],,,cf P (B1942) 2. on an urban drinking-bout: Aust: ca1890-1910 3. penniless: Aust: 20c. the Red Funnel citation is probably mainly Australian in reference
on the wallaby,,phrase,1,[used in Aus.] [itinerant worker] looking for work.,[none],,,Rural,Farm Words,[none],,,
on the weekend,,phrase,,,,,,[none],,[none],,,
on thirds,,phrase,1,a sheep-grazing arrangement where a grazier is allotted a proportion of the wool and offspring of the flock.,[none],,,Rural,Farm Words,[none],,,"rural, usually sheep farming; occas thirds"
on thirds,,noun,,a system of flock-sharing where an owner put his sheep into the care of a station owner who received a third of the wool and lambs in lieu of rent for grazing,[none],,,[none],,[none],,,
on with,,phrase,,"keen on, amorously involved with, ON A FUSS WITH [AND 1903] -->BE, GET ON WITH, to have a crush on; also as a negative express. not to go much on, not to care much for.",[none],,,[none],,[none],,,
on your bike,,phrase,,"go away, be off",,,,[none],,[none],,,
on-cue feeding,,noun,,alternative term for demand feeding,[none],,,[none],,[none],,,
on-farm,,adjective,,[of events or processes] taking place on a farm property.,[none],,,Rural,Farm Words,[none],,,
on-off grazing,,noun,1,a form of rotational grazing [where stock are offered pasture or crop for only three to four hours each day and are fed on a wintering-pad or sacrifice paddock for the other twenty hours.],[none],,,Rural,Farm Words,[none],,,
on-refer,,verb,,refer on,,,,[none],,[none],,,
once a day,,phrase,1,[dairying] milking cows once daily before drying off or to restrict milking to once daily for animal husbandry reasons.,[none],,,Rural,Farm Words,[none],,,
once more round the gasworks,,phrase,,,,,,[none],,[none],,,
Once were Warriors,,phrase,,,,,,[none],,[none],,,
once-over,,noun,,"constr usually GIVE (SOMEONE) THE ONCE-OVER, to give (someone) a hiding",,,,[none],,[none],,,
oncer,,noun,,"something done once only, once a lifetime (cf ONEFER GOFER)",[none],,,[none],,[none],,,
onco,,adjective,,useless,[none],,,[none],,[none],,,UNCO(OPERATIVE) -->1984 16 F E47 Pakuranga Coll. 10 ONCO
one another,,noun,,1. mother 2. brother,[none],,,[none],,[none],,,rhyming slang
one fat hen and a couple of ducks,,phrase,,a drinking game,[none],,,[none],,[none],,,
one for the pot,,phrase,,,,,,[none],,[none],,,
one holer,,noun,,,[none],,,[none],,[none],,,
one man and a dog,,phrase,,dismissive of a small enterprise; a `one-horse' show (often used attrib.) -->ca1930s R. Mason It's just a one-man-and-a-dog outfit.,[none],,,[none],,[none],,,
one of the owners,,phrase,,"A catchphrase said of, or to, a person who makes as free of a place not his own, as if it was his own; who acts as if he owned the place, or acts with more authority and assurance than his position warrants.",,,,[none],,[none],,,ca 1940 R Mason
one out of the bag,,phrase,,,,,,[none],,[none],,,
one out of the box,,phrase,,"of a thing or person, outstandingly good; esp. of a day's weather, fine and pleasant",[none],,,[none],,[none],,,
One Tree Hill,,noun,,an Auckland landmark,,,,[none],,[none],,,
one's blood is worth bottling,,phrase,,indicating physical stamina or strength of character in a person.,[none],,,[none],,[none],,,
one's eggs are cooked,,phrase,,"one is finished, has had it",[none],,,[none],,[none],,,
one's own bit of dirt,,phrase,,one's own farm.,[none],,,Rural,Farm Words,[none],,,also one's own patch of dirt
one's potato is cooked,,phrase,,"one is done for, finished, one's goose is cooked",[none],,,[none],,[none],,,
one-hander,,noun,,a play or performance with solo performer only,[none],,,[none],,[none],,,
one-man farm,,noun,1,"a farm managed by one worker full-time for most of the year, with occasional seasonal help.",[none],,,Rural,Farm Words,[none],,,
one-man saw,,noun,,"a crosscut saw with an extra moveable grip (usually peg-shaped) at the end away from the fixed grip, to allow it to be used as a two-man saw if necessary ca 1920 at least 1953 in a list of Diston saws",[none],,,[none],,[none],,,
one-man stone,,noun,,,[none],,,[none],,[none],,,? hist.
one-man unit,,noun,,a farm which can be run effectively by one farmer working full-time,[none],,,[none],,[none],,,
one-man unit,,noun,1,"a farm that can be run effectively by one farmer working full-time, with occasional seasonal help.",[none],,,Rural,Farm Words,[none],,,
one-mile map,,noun,,map of NZ scaled one inch to the mile; now replaced with metric QMAP.,[none],,,[none],,[none],,,
one-o'clock,,noun,,,,,,[none],,[none],,,
one-out,,adverb,,"alone, man-to-man -",,,,[none],,[none],,,(criminal slang)
one-sheep ringer,,noun,,"a person who starts off at a huge pace but quickly cools down. [cf. ringer `champion, gun shearer': in above usage, a tyro who sets off like a champion, but exhausts himself on one sheep]",[none],,,[none],,[none],cf. ringer,,"1947 L.C.Bell, Wildlife Branch, Int. Affairs Dept (R.Mason)"
one-spot puller,,noun,,a fish,[none],,,[none],,[none],,,
one-stander,,noun,,,,,,[none],,[none],stander,,
one-star artist,,noun,,,,,,[none],,[none],artist,,
one-striper,,noun,,,,,,[none],,[none],,,
one-teacher school,,noun,,,[none],,,[none],,[none],,,cf AND ONE-: ?NZ =SOLE-CHARGE
one-way,,adjective,,,,,,[none],,[none],,,"Jim writes : Dictionaries define <i>one-way</i> in relation to traffic as allowing travel in one direction only. This does not cover the common NZ one-way bridge, across which a vehicle may travel in either direction unless there is opposing traffic. That is, it can be crossed only one way at a time. Although the distinction is a fine one, it seems real. Possibly the term <i>one-way bridge</i> is itself distinctive NZE. The latest NZ Road Code uses the term <i>one-lane bridge</i>."
one-winged,,adjective,,,,,,[none],,[none],,,WWI
onefor,,noun,,a shilling cigar (cf twofer) (? one for a shilling),,,,[none],,[none],,,? Alpers Cheerful Yesterdays (R. Mason) -->ca 1910 Otago (JWB)
Onehau Granite,,noun,,Geol. definition,[none],,,[none],Geology,[none],,,
Onehunga weed,,noun,,"a lawn weed noted for its sharp-spined seeds in early summer. (Soliva sessilis), or <i>Hydrocotyle</i> sp. ? =JO JO a prickly lawn-grass substitute",[none],,,[none],,[none],,,
Onekaka Schist,,noun,,Geol. definition,[none],,,[none],Geology,[none],,,
oner,,noun,,,,,,[none],,[none],,,
oner,,noun,2,,,,,[none],,[none],,,
Onerahi Chaos,,noun,,a rock type,[none],,,[none],Geology,[none],,,
oneroa,,noun,1,"[Ma.] a variety of farmed native flax, Phormium tenax.",[none],,,Rural,Farm Words,[none],,,
ones,,noun,,,,,,[none],,[none],,,(child marble players')
onewoa,,noun,,,,,,[none],,[none],,,
ongaonga,,noun,1,[Ma.] nettle (Urtica ferox).,[none],,,Rural,Farm Words,[none],,,
ongaonga,,noun,,,[none],,,[none],,[none],,,
ongaonga,,noun,2,,[none],,,[none],,[none],,,
ongaonga,,noun,,a tree nettle,[none],,,[none],,[none],,,
ongers,,noun,,"Shoes or boots, from a brand of shoe supplied to the school once; now used for all school shoes and boots.",[none],,,[none],,[none],,,"(Dilworth School, Auckland) -->1951 Mr McWatt. [cf ONKUS letter]"
ongkus,,adjective,,,[none],,,[none],,[none],onkus,,
onion,,noun,,"1. a wild variety of onion with masses of attractive white flowers. 2. for various plants: see also Maori onion; ONION PLANT, FLOWER, WEED; GRASS; a local weed also called (WILD) GARLIC q.v. 1. NATIVE ONION (see also MAORI ONION) cit. at Native Leek. See Leek. 2. WILD ONION spp. -->[AND =onion weed 1864, 1901 Bulbinera sp] WILD GARLIC, =CROW GARLIC =ONION FLOWER,=ONION WEED etc.",,,,[none],,[none],Maori onion,,
onion,,noun,2,,,,,[none],,[none],,,? Australian bikies only)
onion flower,,noun,,,[none],,,[none],,[none],"onion plant, onion weed",,
onion juice,,noun,,,[none],,,[none],,[none],,,WW2 Egypt
onion plant,,noun,,a wild variety of onion with masses of attractive white flowers.,[none],,,[none],,[none],Maori onion.,,there should be many cits for this; but none in 1st main draft
onion twitch,,noun,,,[none],,,[none],,[none],twitch,,
onion water,,noun,,stella beer (? nonce descriptive),[none],,,[none],,[none],,,WWII. A brew made in Cairo for troops and sold in Services canteens to the troops: had a strong taste of onions
onion weed,,noun,,"onion plant, onion weed -->also called onion flower,wild (three-cornered) garlic, wild onion a wild variety of onion with masses of attractive white flowers. <i>Allium triquetrum</i>, see also GARLIC, THREE-CORNERED, =WILD ONION [AND Asphodelus fistulosus (introduced) 1909; Nothoscordum inodorum f. S. Amer; Bulbiul family see WILD ONION]",[none],,,[none],,[none],also Maori onion,,
onion-rooted twitch,,noun,,,[none],,,[none],,[none],,,
onjonny,,noun,,? a fool,[none],,,[none],,[none],,,
onka,,noun,,"finger : onga paringa [HWO creolised M. shake, wag + paringa, a maorification of finger.",[none],,,[none],,[none],,,1987 p.c. D.McGill rhyming slang
onkus,,adjective,,good,[none],,,[none],,[none],,,(obsolescent)
onkus,,adjective,2,,,,,[none],,[none],,,
onkus,,adjective,3,,,,,[none],,[none],,,
onkus,,noun,4,"I have heard (before 1939?) the expression be on one's onkus = `be on the bones of one's arse, broke'; or `be one's last legs' I had always thought of the word as `honkers', probably arbitrarily seeing in it `hunkers' or `haunches', euphemism for `arse', as the concrete expressions were `get up off your onkus', `get up off you behind (and start working etc',) ... `sitting around on your onkus'. [....:.]. However, this meaning is not otherwise known.",,,,[none],,[none],,,
ononis,,noun,,,,,,[none],,[none],,,
ons,,noun,,,,,,[none],,[none],,,marble term
onside (with),,adjective,,"in good with, in the good books of, on the right side of (someone)",[none],,,[none],,[none],cf. offside with,,"ca1945 at least It's best to keep onside with the boss. (probably from Rugby Football term <i>(keep)onside, associated with prob.</i> older expressions as <i>keep on the right side of, ... the side one's bread's buttered on </i> etc.)"
onwards and upwards,,phrase,,in full : Onwards and upwards (with theBrakes off),,,,[none],,[none],,,"popularized by Hon. M.J. Savage c1936. Still in use (1957, R. Mason)"
oodle,,verb,,,,,,[none],,[none],,,
oodle,,noun,,Money,,,,[none],,[none],,,
oomey,,adjective,,,,,,[none],,[none],,,
oonst,,noun,,electronic dance music?,[none],,,[none],,[none],,,"An Oonst Oonst Oonst That Could Not Be Heard: The Secret History of Electronic Music, techno was actually invented in 1962 by Herman Poltswalski, a shoe salesman and dedicated electronics audio hobbyist from Eau Claire, Wisconsin. He called the beat-driven music that he coaxed from his home-made synthesizers and drum machines ""indestructible polka"" despite the fact that it generally followed a 4/4 beat and exceeded the speed of the fastest polkas by about 30 bpm. (From www.livejournal.com"
OOS,,abbreviation,,"occupational overuse syndrome, a condition previously known as RSI or repetitive strain injury",acronym,,,[none],,[none],,,also Australian
oozle,,verb,,to wangle,,,,[none],,[none],,,
oozlering,,noun,,,[none],,,[none],,[none],cf. oozle v.,,
op shop,,noun,,opportunity shop,[none],,,[none],,[none],,,attrib. uses
op shop,,noun,,a charity shop selling donated goods cheaply.,[none],,,[none],,[none],,,"to be distinguished from a pre-loved clothes store, and other commercial second-hand shops."
opah,,noun,,moonfish,,,,[none],,[none],,,
opal,,noun,,a 100 mg morphine sulphate tablet (drug),[none],,,[none],,[none],,,
opal top shell,,noun,,<i>Cantharidus opalus</i>,[none],,,[none],,[none],,,
opalfish,,noun,,,,,,[none],,[none],,,
ope,,noun,,"war party, band of travellers, group, company",Maori,,,[none],,[none],,,
open,,verb,,,[none],,,[none],,[none],,,
Open Bay Islands gecko,,noun,,"a small brown gecko known only from Taumaka Island in the Open Bay Islands, south Westland.",[none],,,[none],,[none],,,"<i>Hoplodactylus ""Open Bay Islands gecko""</i>"
Open Bay Islands skink,,noun,,"Known only from a small population on Taumaka Island in the Open Bay Islands, South Westland the Open Bay Islands skink is slender, dark brown, with relatively large feet.",[none],,,[none],,[none],,,<i>Oligasoma taumakae</i> aka Taumaka skink.
open boundary,,noun,1,"an unfenced boundary between properties [with reliance on cliffs, rivers etc.]",[none],,,Rural,Farm Words,[none],,,
open bush,,noun,,,[none],,,[none],,[none],,,
open camp,,noun,1,[droving] an overnight stop where stock are left on the roadside and drovers/musterers sleep in a tent or under a fly.,[none],,,Rural,Farm Words,[none],,,
open camp,,verb,,[droving] to overnight stock on the roadside [rather than in a holding paddock.],[none],,,Rural,Farm Words,[none],,,
open cast,,adjective,,,,,,[none],,[none],,,
open country,,noun,,"land without any obstruction to movement or use; spec. without (or with very few) trees 1849 country not covered with bush, cf OPEN LAND cf OPEN BUSH",[none],,,[none],,[none],,,
open country,,noun,,-,[none],,,[none],,[none],,,possible distinction. open downs 1848; open paddock 1929 open plain
Open Country,,noun,1,a long-running national radio programme dealing with rural matters.,[none],,,Rural,Farm Words,[none],,,
open country,,noun,1,land that does not carry trees or forest.,[none],,,Rural,Farm Words,[none],,,
open country,,noun,,"unfenced land, usually in the high country.",[none],,,Rural,Farm Words,[none],,,
open country,,noun,,land available for selection.,[none],,,Rural,Farm Words,[none],,,
open country,,noun,,"land that is not close-hilled, but open to the elements.",[none],,,Rural,Farm Words,[none],,,
open country,,noun,,land with no tracks or roads.,[none],,,Rural,Farm Words,[none],,,
open,,adjective,,,[none],,,[none],,[none],,,"1832 @open grassy forest' open aj2 of land, available for settlement: to throw open land 1830]"
open,,adjective,,"(of land) with scattered trees without undergrowth, etc. 1829",[none],,,[none],,[none],,,
open,,adjective,3,"(?South Island) of land, without obstruction to title sc. not taken up by owners",,,,[none],,[none],,,
Open,,noun,1,the senior or top class of a dog trial competition.,[none],,,Rural,Farm Words,[none],,,
open farm,,noun,1,a farm property for sale and/or open for inspection on a particular date.,[none],,,Rural,Farm Words,[none],,,
open farm,,noun,,a farm property which is for sale and open for inspection on a particular date,[none],,,[none],,[none],,,
open land,,noun,1,land with cover that has been felled.,[none],,,Rural,Farm Words,[none],,,
open land,,noun,,freehold land.,[none],,,Rural,Farm Words,[none],,,
open one's lunchbox,,phrase,,to fart,[none],,,[none],,[none],,,
open out,,adjective,,behaving badly,,,,[none],,[none],,,
open out,,verb,,"[shearing] to make a break in fleecewool, using handshears.",[none],,,Rural,Farm Words,[none],,,
open sanctuary,,noun,,a sanctuary for indigenous flora and fauna for which a special entry permit is not required.,[none],,,Environment,,[none],,,
open scrubland,,noun,,,[none],,,[none],,[none],,,
open shearing,,noun,,,[none],,,[none],,[none],,,
open shearing,,noun,1,casual rather than contract shearing.,[none],,,Rural,Farm Words,[none],,,
open shed,,noun,1,a woolshed where shearers arrive and compete for a stand without prior reservation.,[none],,,Rural,Farm Words,[none],,,
open shed,,noun,,,[none],,,[none],,[none],,,(shearers') check SHED (v. contract shearing)
open shingle,,noun,1,"[ high country] exposed shingle fans, faces and slips.",[none],,,Rural,Farm Words,[none],,,
open slather,,noun,,"a free-for-all, a free rein; anything goes",[none],informal,,[none],,[none],-,,(ca1920 p.c. R. Mason (1952)) compare DNZE earliest citation 1959
open the books,,phrase,,a mainly political catchphrase popularised by the 1984- Lange Labour Administration,,,,[none],,[none],,,
open up,,verb,,,[none],,,[none],,[none],,,
open up,1,verb,,,,,,[none],,[none],,,(shearers')
open up,1,verb,2,to slit the stomach of an animal (freezingworkers'),,,,[none],,[none],,,
open up,2,verb,,,,,,[none],,[none],,,
open up,2,verb,2,country or land for settlement (also OPEN),,,,[none],,[none],,,
open up,,verb,,to expose land to stock after it has been 'shut up'.,[none],,,Rural,Farm Words,[none],,,
open up,,verb,,to develop or to tame land.,[none],,,Rural,Farm Words,[none],,,
open up,,verb,,to make tracks or roads through land.,[none],,,Rural,Farm Words,[none],,,
open up,,verb,,"to begin a job, especially in shearing a sheep and harvesting crops.",[none],,,Rural,Farm Words,[none],,,
open up pelters,,phrase,,to slit an animal's guts,[none],,,[none],,[none],,,
open winter,,noun,,,[none],,,[none],Farm Words,[none],,,"CC Ransom notes: But open winter is an old American term for a mild winter: we always thought of freedom from heavy snow as its chief characteristic: thus countryside is open for travel, movement of beasts, etc"
open winter,,noun,1,[high country] a relatively snow-free season that does not allow a clear boundary for safe sheep grazing.,[none],,,Rural,Farm Words,[none],,,
open-faced,,adjective,,(of sheep) with heads relatively free of wool,[none],,,[none],,[none],"clear-faced, clean-faced",,
open-framed,,adjective,1,[of dairy cows] with large skeletons.,[none],,,Rural,Farm Words,[none],,,
open-pointed,,adjective,,,[none],,,[none],,[none],,,
open-space covenant,,noun,,an agreement with government to allow public access,[none],,,[none],,[none],,,
open-tussocked,,adjective,,,,,,[none],,[none],,,
opening of the books,,phrase,,,[none],,,[none],,[none],open the books,,
opening up,,noun,1,the developing of land for farming.,[none],,,Rural,Farm Words,[none],,,
Opera in the Woolshed,,noun,1,an annual rural event [matching the urban trend of 'Opera in the Park'' etc.],[none],,,Rural,Farm Words,[none],,,
opera singer,,noun,1,a wild pig.,[none],,,Rural,Farm Words,[none],,,
operation,,noun,1,a farming enterprise.,[none],,,Rural,Farm Words,[none],,,
Operation Ark,,noun,,,[none],,,[none],,[none],,,
Operation Deepfreeze,,noun,,US Antarctic programme,[none],,,[none],,[none],,,
Operation Frostbite,,noun,1,the milking of dairy cows through winter.,[none],,,Rural,Farm Words,[none],,,
operations manager,,noun,1,a management position on a large dairy farm.,[none],,,Rural,Farm Words,[none],,,
Opo,,noun,,,,,,[none],,[none],,,
Opoitian,,adjective,,rock classification,[none],,,[none],Geology,[none],,,
opossum,1,noun,,,[none],,,[none],,[none],,,Noun.
opossum block,,noun,,a designated area where a possum hunter is contracted to work.,[none],,,Rural,Farm Words,[none],,,
opossum rug/possum rug,,noun,,,[none],,,[none],,[none],also wogga,,
opossum skin,,noun,,,[none],,,[none],,[none],,,also possum skin
oppo,,noun,,Opposition Member of Parliament (? esp pl. The oppos),[none],,,[none],,[none],,,
opportunity shop,,noun,,"a shop selling second-hand goods for charity, etc. short form is op shop",[none],,,[none],,[none],op shop,,ca1968 Wellington (?City Mission Shop) patron in Duke of Edinburgh Hotel
OPs,,abbreviation,,other people's; something borrowed or cadged (usually a cigarette cf. DOOFER),[none],,,[none],,[none],,,"Jim Cameron writes: Formerly common esp. in relation to cigarette smoking, and thus perhaps dated. Eg ""he only smokes OPs."" Macquarie 1981. ca 1941 St Patrick's College, Silverstream. General. DEH notes hearing this phrase in the 1940s in relation to sheep. ""A lot of his sheep are OPs."""
opshop,,verb,,,[none],,,[none],,[none],,,
opshopper,,noun,,,,,,[none],,[none],,,
opshopper,,noun,,,,,,[none],,[none],,,
opshopping,,noun,,,[none],,,[none],,[none],,,
ora,,adjective,,"safe, well",,,,[none],,[none],,,
orache,,noun,2,,,,,[none],,[none],,,
orache,,noun,,<i>Atriplex </i>spp.,,,,[none],,[none],,,
orache,,noun,2,,,,,[none],,[none],,,
orache,,noun,2,,,,,[none],,[none],,,
orache,,noun,2,,,,,[none],,[none],,,
oranga,,noun,1,a New Zealand-bred cultivar of lucerne.,Maori,,,Rural,Farm Words,[none],,,
orange barrel,,noun,,,[none],,,[none],,[none],,,junkie slang
orange berry,,noun,,<i>Tetrapathaea australis </i>,[none],,,[none],,[none],,,
orange blossom,,noun,,<i>Hoheria populnea</i>,[none],,,[none],,[none],lacebark,,
orange clinid,,noun,,the fish <i>Ericentrus ruber </i>,[none],,,[none],,[none],,,
orange moth,,noun,,<i>Aponotoreas insignis</i>,[none],,,[none],,[none],,,
orange parrotfish,,noun,,,[none],,,[none],,[none],,,
orange perch,1,noun,,Distinguished by orange colour and large eyes; abundant in deep waters off NZ and southern Australia.,[none],,,[none],,[none],,,<i>Lepidoperca pulchella</i>
orange perch,1,noun,,,[none],,,[none],,[none],,,
orange roughy,,noun,,"a coastline patrol officer, as in the TV drama Orange Roughies",[none],,,[none],,[none],,,(transferred use)
orange roughy,,noun,,"a bright orange, fine-fleshed, deep-water food-fish. spg <i>roughie</i> a fish species =ROUGHY [x-reffed to R] now 1988 mainly referred to in menus, etc. as ROUGHY ; [new example and suggested amendment to definition]<i>Hoplostethus atlanticus</i>, a deep-sea fish first discovered in commercial quantities off New Zealand in 1975 and now widely fished throughout the world (Bradstock)",,,,[none],,[none],,,
orange roughy,,noun,,an orange box of instrumentation,[none],,,[none],,[none],,,
orange wrasse,,noun,,,[none],,,[none],,[none],,,
orange-fronted parakeet,,noun,,the parakeet Cyanoramphus malherbi,[none],,,[none],,[none],,,"Also known as the South Island parakeet and orange crested parakeet, the endangered orange-fronted parakeet could be forgiven for having an identity crisis, since the debate over its taxonomic status has spanned three centuries."
orange-leaf,,noun,,<i>Coprosma lucida</i> ORANGE-LEAF (TREE),,,,[none],,[none],,,
orange-spotted lizard,,noun,,,[none],,,[none],,[none],,,
orange-tree,,noun,,,[none],,,[none],,[none],,,
orange-wattled crow,,noun,,,[none],,,[none],,[none],also crow,,
orange-wattled crow,,noun,,,[none],,,Environment,,[none],kokako,,
orange-wattled kokako,,noun,2,,[none],,,Environment,,[none],,,
orange-zoner,,noun,,,[none],,,[none],,[none],,,resident of the orange zone in post eq Chch
orangewood,,noun,,,[none],,,[none],,[none],cf. orange-leaf,,
orangewood,,noun,2,,,,,[none],,[none],,,
orchard gate returns,,phrase,,,[none],,,[none],,[none],,,"International citations googled, indicate use of phrase when referring to NZ growers, esp of kiwifruit."
orchard grass,,noun,,,[none],,,[none],,[none],grass,,
orchard hand,,noun,,,[none],,,[none],,[none],,,"Google search: Austral., N Amer., NZ. google search 11/2006: NZ 181, Austral 141."
orcharding,,noun,,,[none],,,[none],,[none],,,
orchardised,,adjective,,modified for orchard use,,,,[none],,[none],,,
orchardised,,adjective,1,[of tractors and other equipment] modified for use in orcharding.,[none],,,Rural,Farm Words,[none],,,Google search Nov 2006: most hits in NZ.
orchardist,,noun,,,,,,[none],,[none],,,
orchestral stalls,,noun,,"balls, testicles",[none],,,[none],,[none],,,ca1951 p.c. Bluey Carney Gresham Hotel (Wellington) -->(Probably from Services in WW2) -->rhyming slang
orchestrated litany of lies,,phrase,,,,,,[none],,[none],,,
orchid,1,noun,,?From appearance of flower.,,,,[none],,[none],,,
orchid,2,noun,,a member of the Air Force,,,,[none],,[none],also blue orchid,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,<i>Microtis</i> spp.,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,<i>Corysanthes triloba</i>,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,<i>Corysanthes macrantha </i>,,,,[none],,[none],,,
orchid,1,noun,,<i>Gastrodia</i> spp.,[none],,,[none],,[none],also silverback,,
orchid,1,noun,,<i>Corysanthes rotundifolia </i>,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,<i>Gastrodia cunninghami</i>,,,,[none],,[none],"huperi, maukuku",,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,<i>Pterostylis graminea </i>,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,RAUPEKA see also EARINA,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
orchid,1,noun,,,,,,[none],,[none],,,
